seed,model,kernel,pca_components,C,gamma,inner_fold,n_inner_train,n_inner_validation,inner_accuracy,inner_precision,inner_recall,inner_f1,inner_roc_auc
42,Linear SVM — PCA 4,linear,4,1.0,none,3,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9943240454076367
42,Linear SVM — PCA 4,linear,4,10.0,none,3,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9932920536635708
42,Linear SVM — PCA 4,linear,4,100.0,none,3,364,91,0.9560439560439561,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9932920536635708
42,Linear SVM — PCA 4,linear,4,0.01,none,4,364,91,0.9560439560439561,1.0,0.8823529411764706,0.9375,0.9953560371517027
42,Linear SVM — PCA 4,linear,4,0.1,none,4,364,91,0.9340659340659341,0.9666666666666667,0.8529411764705882,0.90625,0.9953560371517027
42,Linear SVM — PCA 4,linear,4,1.0,none,4,364,91,0.967032967032967,1.0,0.9117647058823529,0.9538461538461539,0.9963880288957687
42,Linear SVM — PCA 4,linear,4,10.0,none,4,364,91,0.967032967032967,1.0,0.9117647058823529,0.9538461538461539,0.9953560371517027
42,Linear SVM — PCA 4,linear,4,100.0,none,4,364,91,0.967032967032967,1.0,0.9117647058823529,0.9538461538461539,0.9953560371517027
42,Linear SVM — PCA 4,linear,4,0.01,none,5,364,91,0.967032967032967,0.9428571428571428,0.9705882352941176,0.9565217391304348,0.9979360165118679
42,Linear SVM — PCA 4,linear,4,0.1,none,5,364,91,0.9560439560439561,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9963880288957688
42,Linear SVM — PCA 4,linear,4,1.0,none,5,364,91,0.9560439560439561,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9958720330237358
42,Linear SVM — PCA 4,linear,4,10.0,none,5,364,91,0.9560439560439561,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9958720330237358
42,Linear SVM — PCA 4,linear,4,100.0,none,5,364,91,0.9560439560439561,0.9166666666666666,0.9705882352941176,0.9428571428571428,0.9958720330237358
42,RBF SVM — PCA 4,rbf,4,0.01,scale,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.9726522187822497
42,RBF SVM — PCA 4,rbf,4,0.01,auto,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.97781217750258
42,RBF SVM — PCA 4,rbf,4,0.01,0.01,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.9711042311661506
42,RBF SVM — PCA 4,rbf,4,0.01,0.1,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.9747162022703818
42,RBF SVM — PCA 4,rbf,4,0.01,1.0,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.9767801857585139
42,RBF SVM — PCA 4,rbf,4,0.1,scale,1,364,91,0.9230769230769231,0.9354838709677419,0.8529411764705882,0.8923076923076924,0.978328173374613
