seed,train_size,model,model_family,pca_components,n_qubits,accuracy,precision,recall,f1,roc_auc,fit_time,prediction_time,total_runtime,pca_explained_variance,kernel_train_bytes,kernel_test_bytes,kernel_total_bytes,effective_rank,condition_number,offdiag_mean,offdiag_std,statevector_train_time,statevector_test_time,train_kernel_matrix_time,test_kernel_matrix_time
123,200,Linear SVM — PCA 4,Classical,4,0,0.9736842105263158,0.9534883720930233,0.9761904761904762,0.9647058823529412,0.9907407407407407,0.0012969999997949344,0.0006458999996539205,0.001942899999448855,0.7991621006836023,0,0,0,,,,,,,,
123,200,RBF SVM — PCA 4,Classical,4,0,0.9649122807017544,0.9318181818181818,0.9761904761904762,0.9534883720930233,0.9983465608465609,0.0012677999998231826,0.001180700000077195,0.0024484999999003776,0.7991621006836023,0,0,0,,,,,,,,
123,200,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.9035087719298246,0.918918918918919,0.8095238095238095,0.8607594936708861,0.9507275132275133,0.001736800000344374,0.000554900000224734,0.3022267000001193,0.7991621006836023,320000,182400,502400,94.45445663897931,24712.0153211709,0.0805752135893674,0.08363388201419852,0.19170559999975012,0.10749089999990247,0.000413499999922351,0.00032499999997526174
123,300,Linear SVM — PCA 2,Classical,2,0,0.9649122807017544,0.9318181818181818,0.9761904761904762,0.9534883720930233,0.9947089947089947,0.0014286999999058025,0.0004878999998254585,0.001916599999731261,0.6444369114287606,0,0,0,,,,,,,,
123,300,RBF SVM — PCA 2,Classical,2,0,0.9473684210526315,0.9090909090909091,0.9523809523809523,0.9302325581395349,0.9933862433862434,0.0013729000002058456,0.0014962000000195985,0.002869100000225444,0.6444369114287606,0,0,0,,,,,,,,
123,300,"QSVC — PCA 2 / 2Q (reps=1, full)",Quantum,2,2,0.9385964912280702,0.926829268292683,0.9047619047619048,0.9156626506024096,0.9685846560846562,0.0015288999998119834,0.000557200000002922,0.1479964000000109,0.6444369114287606,720000,273600,993600,7.339281462994147,1.0003094325010831e+19,0.32578585381136566,0.29176645508033877,0.10059339999997974,0.044206000000031054,0.0008677000000716362,0.0002432000001135748
123,300,Linear SVM — PCA 4,Classical,4,0,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.996031746031746,0.0015852000001359556,0.0005014000003029651,0.0020866000004389207,0.8005760464607136,0,0,0,,,,,,,,
123,300,RBF SVM — PCA 4,Classical,4,0,0.9736842105263158,0.975609756097561,0.9523809523809523,0.963855421686747,0.9986772486772486,0.0016293000003315683,0.00138150000020687,0.0030108000005384383,0.8005760464607136,0,0,0,,,,,,,,
123,300,"QSVC — PCA 4 / 4Q (reps=1, full)",Quantum,4,4,0.8947368421052632,0.8947368421052632,0.8095238095238095,0.85,0.9543650793650793,0.0019470999995974125,0.0006129000003056717,0.40528690000019196,0.8005760464607136,720000,273600,993600,95.37435908253735,1.2540769935624794e+18,0.08932422113351522,0.09546582469022778,0.28588410000020303,0.11541229999966163,0.0009042000001500128,0.0005263000002742046
123,455,Linear SVM — PCA 2,Classical,2,0,0.956140350877193,0.9302325581395349,0.9523809523809523,0.9411764705882353,0.9943783068783069,0.0020841999998992833,0.0005482000001393317,0.002632400000038615,0.63411712309742,0,0,0,,,,,,,,
123,455,RBF SVM — PCA 2,Classical,2,0,0.9649122807017544,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9910714285714285,0.002039400000285241,0.0016121000003295194,0.00365150000061476,0.63411712309742,0,0,0,,,,,,,,
123,455,"QSVC — PCA 2 / 2Q (reps=1, full)",Quantum,2,2,0.9298245614035088,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.9738756613756614,0.001954200000000128,0.0006317000002127315,0.19324230000029274,0.63411712309742,1656200,414960,2071160,7.2645726419269785,3.319203468171594e+19,0.3281926297887239,0.2922836143377489,0.14795349999985774,0.040377900000294176,0.0018673999998100044,0.00045760000011796365
123,455,Linear SVM — PCA 4,Classical,4,0,0.9824561403508771,0.9545454545454546,1.0,0.9767441860465116,0.9973544973544973,0.0020994000001337554,0.0005101000001559441,0.0026095000002896995,0.7967641298120361,0,0,0,,,,,,,,
123,455,RBF SVM — PCA 4,Classical,4,0,0.9824561403508771,0.9545454545454546,1.0,0.9767441860465116,0.9983465608465608,0.0020402000000103726,0.0016244999997070408,0.0036646999997174134,0.7967641298120361,0,0,0,,,,,,,,
