seed,model,kernel,pca_components,C,gamma,inner_fold,n_inner_train,n_inner_validation,inner_accuracy,inner_precision,inner_recall,inner_f1,inner_roc_auc
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,2,364,91,0.8681318681318682,0.9230769230769231,0.7058823529411765,0.8,0.9226006191950464
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.01,none,3,364,91,0.6263736263736264,0.0,0.0,0.0,0.957172342621259
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.1,none,3,364,91,0.9010989010989011,1.0,0.7352941176470589,0.847457627118644,0.9726522187822497
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,1.0,none,3,364,91,0.9120879120879121,0.9333333333333333,0.8235294117647058,0.875,0.9798761609907121
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,10.0,none,3,364,91,0.9340659340659341,0.9375,0.8823529411764706,0.9090909090909091,0.9865841073271414
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,3,364,91,0.9340659340659341,0.9117647058823529,0.9117647058823529,0.9117647058823529,0.9865841073271413
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.01,none,4,364,91,0.6263736263736264,0.0,0.0,0.0,0.9752321981424149
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.1,none,4,364,91,0.9340659340659341,0.9666666666666667,0.8529411764705882,0.90625,0.9901960784313726
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,1.0,none,4,364,91,0.9560439560439561,0.96875,0.9117647058823529,0.9393939393939394,0.9943240454076367
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,10.0,none,4,364,91,0.945054945054945,0.9393939393939394,0.9117647058823529,0.9253731343283582,0.9907120743034057
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,4,364,91,0.9340659340659341,0.9375,0.8823529411764706,0.9090909090909091,0.9912280701754387
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.01,none,5,364,91,0.6263736263736264,0.0,0.0,0.0,0.9494324045407637
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.1,none,5,364,91,0.8791208791208791,0.9259259259259259,0.7352941176470589,0.819672131147541,0.9597523219814242
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,1.0,none,5,364,91,0.9010989010989011,0.9310344827586207,0.7941176470588235,0.8571428571428571,0.9685242518059856
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,10.0,none,5,364,91,0.8681318681318682,0.8055555555555556,0.8529411764705882,0.8285714285714286,0.9680082559339526
789,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,5,364,91,0.8571428571428571,0.8,0.8235294117647058,0.8115942028985508,0.9618163054695563
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.9509803921568627
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.9504643962848297
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,1,364,91,0.945054945054945,0.967741935483871,0.8823529411764706,0.9230769230769231,0.9406604747162023
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,1,364,91,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9318885448916409
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,1,364,91,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.9303405572755419
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,2,364,91,0.6263736263736264,0.0,0.0,0.0,0.9251805985552116
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,2,364,91,0.6483516483516484,1.0,0.058823529411764705,0.1111111111111111,0.9256965944272446
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,2,364,91,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.9148606811145511
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,2,364,91,0.8241758241758241,0.75,0.7941176470588235,0.7714285714285715,0.8710010319917442
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,2,364,91,0.8021978021978022,0.7105263157894737,0.7941176470588235,0.75,0.8668730650154799
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,3,364,91,0.6263736263736264,0.0,0.0,0.0,0.9587203302373581
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,3,364,91,0.6593406593406593,1.0,0.08823529411764706,0.16216216216216217,0.958204334365325
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,3,364,91,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9633642930856552
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,3,364,91,0.8681318681318682,0.7894736842105263,0.8823529411764706,0.8333333333333334,0.9287925696594427
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,3,364,91,0.8131868131868132,0.7428571428571429,0.7647058823529411,0.7536231884057971,0.9148606811145511
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,4,364,91,0.6263736263736264,0.0,0.0,0.0,0.9422084623323014
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,4,364,91,0.6483516483516484,1.0,0.058823529411764705,0.1111111111111111,0.9411764705882353
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,4,364,91,0.8791208791208791,0.896551724137931,0.7647058823529411,0.8253968253968254,0.9597523219814241
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,4,364,91,0.8571428571428571,0.8620689655172413,0.7352941176470589,0.7936507936507936,0.933952528379773
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,4,364,91,0.8461538461538461,0.8333333333333334,0.7352941176470589,0.78125,0.9231166150670794
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,5,364,91,0.6263736263736264,0.0,0.0,0.0,0.9602683178534572
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,5,364,91,0.7582417582417582,1.0,0.35294117647058826,0.5217391304347826,0.9602683178534572
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,5,364,91,0.9230769230769231,0.9354838709677419,0.8529411764705882,0.8923076923076924,0.957688338493292
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,5,364,91,0.9120879120879121,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9416924664602683
789,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,5,364,91,0.8681318681318682,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9267285861713107
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.01,none,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.9705882352941176
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.1,none,1,364,91,0.8681318681318682,0.9583333333333334,0.6764705882352942,0.7931034482758621,0.9664602683178536
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,1.0,none,1,364,91,0.9010989010989011,0.8787878787878788,0.8529411764705882,0.8656716417910447,0.9613003095975233
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,10.0,none,1,364,91,0.8791208791208791,0.7948717948717948,0.9117647058823529,0.8493150684931506,0.9520123839009289
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,1,364,91,0.8901098901098901,0.7857142857142857,0.9705882352941176,0.868421052631579,0.957172342621259
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.01,none,2,364,91,0.6263736263736264,0.0,0.0,0.0,0.977296181630547
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.1,none,2,364,91,0.8461538461538461,1.0,0.5882352941176471,0.7407407407407407,0.9891640866873065
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,1.0,none,2,364,91,0.9340659340659341,0.9666666666666667,0.8529411764705882,0.90625,0.9927760577915377
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,10.0,none,2,364,91,0.9340659340659341,0.9666666666666667,0.8529411764705882,0.90625,0.9865841073271414
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,2,364,91,0.945054945054945,0.967741935483871,0.8823529411764706,0.9230769230769231,0.9881320949432404
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.01,none,3,364,91,0.6263736263736264,0.0,0.0,0.0,0.9411764705882353
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.1,none,3,364,91,0.8461538461538461,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.9432404540763675
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,1.0,none,3,364,91,0.8461538461538461,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.9282765737874097
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,10.0,none,3,364,91,0.9010989010989011,0.8787878787878788,0.8529411764705882,0.8656716417910447,0.932404540763674
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,3,364,91,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.9215686274509804
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.01,none,4,364,91,0.6263736263736264,0.0,0.0,0.0,0.9256965944272446
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.1,none,4,364,91,0.8791208791208791,0.96,0.7058823529411765,0.8135593220338984,0.9411764705882353
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,1.0,none,4,364,91,0.9120879120879121,1.0,0.7647058823529411,0.8666666666666667,0.9427244582043343
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,10.0,none,4,364,91,0.9120879120879121,0.9642857142857143,0.7941176470588235,0.8709677419354839,0.9287925696594427
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,4,364,91,0.9010989010989011,0.9310344827586207,0.7941176470588235,0.8571428571428571,0.934468524251806
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.01,none,5,364,91,0.6263736263736264,0.0,0.0,0.0,0.9045407636738907
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,0.1,none,5,364,91,0.8681318681318682,0.9230769230769231,0.7058823529411765,0.8,0.9251805985552116
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,1.0,none,5,364,91,0.9010989010989011,0.9629629629629629,0.7647058823529411,0.8524590163934426,0.9308565531475748
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,10.0,none,5,364,91,0.9120879120879121,0.9642857142857143,0.7941176470588235,0.8709677419354839,0.9241486068111454
2026,"QSVC — PCA 2 / 2Q (reps=1, full)",quantum,2,100.0,none,5,364,91,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9215686274509803
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,1,364,91,0.6263736263736264,0.0,0.0,0.0,0.9437564499484004
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,1,364,91,0.6813186813186813,1.0,0.14705882352941177,0.2564102564102564,0.9437564499484004
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,1,364,91,0.8791208791208791,0.8484848484848485,0.8235294117647058,0.835820895522388,0.9535603715170279
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,1,364,91,0.7802197802197802,0.71875,0.6764705882352942,0.696969696969697,0.9282765737874098
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,1,364,91,0.7692307692307693,0.7096774193548387,0.6470588235294118,0.676923076923077,0.9195046439628484
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,2,364,91,0.6263736263736264,0.0,0.0,0.0,0.9499484004127967
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,2,364,91,0.6813186813186813,1.0,0.14705882352941177,0.2564102564102564,0.9499484004127967
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,2,364,91,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.954592363261094
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,2,364,91,0.8901098901098901,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.9509803921568627
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,2,364,91,0.8131868131868132,0.7297297297297297,0.7941176470588235,0.7605633802816901,0.9102167182662538
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,3,364,91,0.6263736263736264,0.0,0.0,0.0,0.9638802889576883
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,3,364,91,0.7362637362637363,1.0,0.29411764705882354,0.45454545454545453,0.9649122807017544
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,3,364,91,0.9340659340659341,0.9666666666666667,0.8529411764705882,0.90625,0.9726522187822497
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,3,364,91,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9489164086687306
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,3,364,91,0.9010989010989011,0.8787878787878788,0.8529411764705882,0.8656716417910447,0.9649122807017544
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,4,364,91,0.6263736263736264,0.0,0.0,0.0,0.9607843137254902
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,4,364,91,0.7252747252747253,0.9090909090909091,0.29411764705882354,0.4444444444444444,0.9613003095975232
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,4,364,91,0.9120879120879121,0.8611111111111112,0.9117647058823529,0.8857142857142857,0.9659442724458205
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,4,364,91,0.8461538461538461,0.7777777777777778,0.8235294117647058,0.8,0.9298245614035088
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,4,364,91,0.8021978021978022,0.7105263157894737,0.7941176470588235,0.75,0.9045407636738907
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.01,none,5,364,91,0.6263736263736264,0.0,0.0,0.0,0.9613003095975232
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,0.1,none,5,364,91,0.6923076923076923,1.0,0.17647058823529413,0.3,0.9602683178534572
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,1.0,none,5,364,91,0.9230769230769231,0.9354838709677419,0.8529411764705882,0.8923076923076924,0.9628482972136223
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,10.0,none,5,364,91,0.9230769230769231,1.0,0.7941176470588235,0.8852459016393442,0.9607843137254902
2026,"QSVC — PCA 4 / 4Q (reps=1, full)",quantum,4,100.0,none,5,364,91,0.9120879120879121,0.9642857142857143,0.7941176470588235,0.8709677419354839,0.9607843137254902
