seed,pca_components,n_qubits,inner_fold,reps,entanglement,C,n_inner_train,n_inner_validation,kernel_cache_id,kernel_runtime_shared_across_C,inner_accuracy,inner_precision,inner_recall,inner_f1,inner_roc_auc
789,4,4,4,1,full,0.1,364,91,seed=789|dim=4|fold=4|reps=1|ent=full,0.43755270000110613,0.6483516483516484,1.0,0.058823529411764705,0.1111111111111111,0.9411764705882353
789,4,4,4,1,full,1.0,364,91,seed=789|dim=4|fold=4|reps=1|ent=full,0.43755270000110613,0.8791208791208791,0.896551724137931,0.7647058823529411,0.8253968253968254,0.9597523219814241
789,4,4,4,1,full,10.0,364,91,seed=789|dim=4|fold=4|reps=1|ent=full,0.43755270000110613,0.8571428571428571,0.8620689655172413,0.7352941176470589,0.7936507936507936,0.933952528379773
789,4,4,4,1,full,100.0,364,91,seed=789|dim=4|fold=4|reps=1|ent=full,0.43755270000110613,0.8461538461538461,0.8333333333333334,0.7352941176470589,0.78125,0.9231166150670794
789,4,4,4,2,linear,0.01,364,91,seed=789|dim=4|fold=4|reps=2|ent=linear,0.535697600003914,0.6263736263736264,0.0,0.0,0.0,0.8730650154798761
789,4,4,4,2,linear,0.1,364,91,seed=789|dim=4|fold=4|reps=2|ent=linear,0.535697600003914,0.6263736263736264,0.0,0.0,0.0,0.8746130030959753
789,4,4,4,2,linear,1.0,364,91,seed=789|dim=4|fold=4|reps=2|ent=linear,0.535697600003914,0.8131868131868132,0.84,0.6176470588235294,0.711864406779661,0.867905056759546
789,4,4,4,2,linear,10.0,364,91,seed=789|dim=4|fold=4|reps=2|ent=linear,0.535697600003914,0.7472527472527473,0.72,0.5294117647058824,0.6101694915254238,0.7874097007223941
789,4,4,4,2,linear,100.0,364,91,seed=789|dim=4|fold=4|reps=2|ent=linear,0.535697600003914,0.7912087912087912,0.8,0.5882352941176471,0.6779661016949152,0.7956656346749226
789,4,4,4,2,full,0.01,364,91,seed=789|dim=4|fold=4|reps=2|ent=full,0.8129673000003095,0.6263736263736264,0.0,0.0,0.0,0.8581011351909185
789,4,4,4,2,full,0.1,364,91,seed=789|dim=4|fold=4|reps=2|ent=full,0.8129673000003095,0.6263736263736264,0.0,0.0,0.0,0.8591331269349846
789,4,4,4,2,full,1.0,364,91,seed=789|dim=4|fold=4|reps=2|ent=full,0.8129673000003095,0.7912087912087912,0.7777777777777778,0.6176470588235294,0.6885245901639344,0.8431372549019608
789,4,4,4,2,full,10.0,364,91,seed=789|dim=4|fold=4|reps=2|ent=full,0.8129673000003095,0.7582417582417582,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.8550051599587203
789,4,4,4,2,full,100.0,364,91,seed=789|dim=4|fold=4|reps=2|ent=full,0.8129673000003095,0.7582417582417582,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.8054695562435501
789,4,4,4,3,linear,0.01,364,91,seed=789|dim=4|fold=4|reps=3|ent=linear,0.7990185000016936,0.6263736263736264,0.0,0.0,0.0,0.8895768833849329
789,4,4,4,3,linear,0.1,364,91,seed=789|dim=4|fold=4|reps=3|ent=linear,0.7990185000016936,0.6263736263736264,0.0,0.0,0.0,0.8880288957688338
789,4,4,4,3,linear,1.0,364,91,seed=789|dim=4|fold=4|reps=3|ent=linear,0.7990185000016936,0.7802197802197802,0.8181818181818182,0.5294117647058824,0.6428571428571429,0.868937048503612
789,4,4,4,3,linear,10.0,364,91,seed=789|dim=4|fold=4|reps=3|ent=linear,0.7990185000016936,0.7252747252747253,0.6551724137931034,0.5588235294117647,0.6031746031746031,0.8142414860681114
789,4,4,4,3,linear,100.0,364,91,seed=789|dim=4|fold=4|reps=3|ent=linear,0.7990185000016936,0.6703296703296703,0.5625,0.5294117647058824,0.5454545454545454,0.7244582043343654
789,4,4,4,3,full,0.01,364,91,seed=789|dim=4|fold=4|reps=3|ent=full,1.179713300000003,0.6263736263736264,0.0,0.0,0.0,0.6661506707946336
789,4,4,4,3,full,0.1,364,91,seed=789|dim=4|fold=4|reps=3|ent=full,1.179713300000003,0.6263736263736264,0.0,0.0,0.0,0.6661506707946336
789,4,4,4,3,full,1.0,364,91,seed=789|dim=4|fold=4|reps=3|ent=full,1.179713300000003,0.6373626373626373,0.5238095238095238,0.3235294117647059,0.4,0.653250773993808
789,4,4,4,3,full,10.0,364,91,seed=789|dim=4|fold=4|reps=3|ent=full,1.179713300000003,0.5714285714285714,0.41379310344827586,0.35294117647058826,0.38095238095238093,0.6331269349845201
789,4,4,4,3,full,100.0,364,91,seed=789|dim=4|fold=4|reps=3|ent=full,1.179713300000003,0.5824175824175825,0.42857142857142855,0.35294117647058826,0.3870967741935484,0.6274509803921569
789,4,4,5,1,linear,0.01,364,91,seed=789|dim=4|fold=5|reps=1|ent=linear,0.31879250000201864,0.6263736263736264,0.0,0.0,0.0,0.9303405572755418
789,4,4,5,1,linear,0.1,364,91,seed=789|dim=4|fold=5|reps=1|ent=linear,0.31879250000201864,0.6703296703296703,1.0,0.11764705882352941,0.21052631578947367,0.9298245614035088
789,4,4,5,1,linear,1.0,364,91,seed=789|dim=4|fold=5|reps=1|ent=linear,0.31879250000201864,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.9076367389060888
789,4,4,5,1,linear,10.0,364,91,seed=789|dim=4|fold=5|reps=1|ent=linear,0.31879250000201864,0.8021978021978022,0.7857142857142857,0.6470588235294118,0.7096774193548387,0.868937048503612
789,4,4,5,1,linear,100.0,364,91,seed=789|dim=4|fold=5|reps=1|ent=linear,0.31879250000201864,0.8241758241758241,0.78125,0.7352941176470589,0.7575757575757576,0.8606811145510836
789,4,4,5,1,full,0.01,364,91,seed=789|dim=4|fold=5|reps=1|ent=full,0.43858170000021346,0.6263736263736264,0.0,0.0,0.0,0.9602683178534572
789,4,4,5,1,full,0.1,364,91,seed=789|dim=4|fold=5|reps=1|ent=full,0.43858170000021346,0.7582417582417582,1.0,0.35294117647058826,0.5217391304347826,0.9602683178534572
789,4,4,5,1,full,1.0,364,91,seed=789|dim=4|fold=5|reps=1|ent=full,0.43858170000021346,0.9230769230769231,0.9354838709677419,0.8529411764705882,0.8923076923076924,0.957688338493292
789,4,4,5,1,full,10.0,364,91,seed=789|dim=4|fold=5|reps=1|ent=full,0.43858170000021346,0.9120879120879121,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9416924664602683
789,4,4,5,1,full,100.0,364,91,seed=789|dim=4|fold=5|reps=1|ent=full,0.43858170000021346,0.8681318681318682,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9267285861713107
789,4,4,5,2,linear,0.01,364,91,seed=789|dim=4|fold=5|reps=2|ent=linear,0.6141471000009915,0.6263736263736264,0.0,0.0,0.0,0.8761609907120742
789,4,4,5,2,linear,0.1,364,91,seed=789|dim=4|fold=5|reps=2|ent=linear,0.6141471000009915,0.6263736263736264,0.0,0.0,0.0,0.8751289989680082
789,4,4,5,2,linear,1.0,364,91,seed=789|dim=4|fold=5|reps=2|ent=linear,0.6141471000009915,0.8351648351648352,0.8518518518518519,0.6764705882352942,0.7540983606557377,0.8627450980392157
789,4,4,5,2,linear,10.0,364,91,seed=789|dim=4|fold=5|reps=2|ent=linear,0.6141471000009915,0.7582417582417582,0.6764705882352942,0.6764705882352942,0.6764705882352942,0.825593395252838
789,4,4,5,2,linear,100.0,364,91,seed=789|dim=4|fold=5|reps=2|ent=linear,0.6141471000009915,0.7472527472527473,0.6896551724137931,0.5882352941176471,0.6349206349206349,0.7796697626418989
789,4,4,5,2,full,0.01,364,91,seed=789|dim=4|fold=5|reps=2|ent=full,0.7891861999960383,0.6263736263736264,0.0,0.0,0.0,0.8261093911248709
789,4,4,5,2,full,0.1,364,91,seed=789|dim=4|fold=5|reps=2|ent=full,0.7891861999960383,0.6263736263736264,0.0,0.0,0.0,0.8276573787409701
789,4,4,5,2,full,1.0,364,91,seed=789|dim=4|fold=5|reps=2|ent=full,0.7891861999960383,0.7692307692307693,0.7096774193548387,0.6470588235294118,0.676923076923077,0.8209494324045408
789,4,4,5,2,full,10.0,364,91,seed=789|dim=4|fold=5|reps=2|ent=full,0.7891861999960383,0.7472527472527473,0.6571428571428571,0.6764705882352942,0.6666666666666666,0.7837977296181631
789,4,4,5,2,full,100.0,364,91,seed=789|dim=4|fold=5|reps=2|ent=full,0.7891861999960383,0.7362637362637363,0.6388888888888888,0.6764705882352942,0.6571428571428571,0.8018575851393189
789,4,4,5,3,linear,0.01,364,91,seed=789|dim=4|fold=5|reps=3|ent=linear,0.7682705000042915,0.6263736263736264,0.0,0.0,0.0,0.8544891640866874
789,4,4,5,3,linear,0.1,364,91,seed=789|dim=4|fold=5|reps=3|ent=linear,0.7682705000042915,0.6263736263736264,0.0,0.0,0.0,0.8544891640866873
789,4,4,5,3,linear,1.0,364,91,seed=789|dim=4|fold=5|reps=3|ent=linear,0.7682705000042915,0.7362637362637363,0.6785714285714286,0.5588235294117647,0.6129032258064516,0.8421052631578948
789,4,4,5,3,linear,10.0,364,91,seed=789|dim=4|fold=5|reps=3|ent=linear,0.7682705000042915,0.7692307692307693,0.6756756756756757,0.7352941176470589,0.704225352112676,0.8400412796697626
789,4,4,5,3,linear,100.0,364,91,seed=789|dim=4|fold=5|reps=3|ent=linear,0.7682705000042915,0.7582417582417582,0.6578947368421053,0.7352941176470589,0.6944444444444444,0.8292053663570692
789,4,4,5,3,full,0.01,364,91,seed=789|dim=4|fold=5|reps=3|ent=full,1.1634273000017856,0.6263736263736264,0.0,0.0,0.0,0.7198142414860681
789,4,4,5,3,full,0.1,364,91,seed=789|dim=4|fold=5|reps=3|ent=full,1.1634273000017856,0.6263736263736264,0.0,0.0,0.0,0.7187822497420021
789,4,4,5,3,full,1.0,364,91,seed=789|dim=4|fold=5|reps=3|ent=full,1.1634273000017856,0.6813186813186813,0.6923076923076923,0.2647058823529412,0.3829787234042553,0.6904024767801857
789,4,4,5,3,full,10.0,364,91,seed=789|dim=4|fold=5|reps=3|ent=full,1.1634273000017856,0.6813186813186813,0.5925925925925926,0.47058823529411764,0.5245901639344263,0.6372549019607844
789,4,4,5,3,full,100.0,364,91,seed=789|dim=4|fold=5|reps=3|ent=full,1.1634273000017856,0.7252747252747253,0.6363636363636364,0.6176470588235294,0.6268656716417911,0.676986584107327
2026,2,2,1,1,linear,0.01,364,91,seed=2026|dim=2|fold=1|reps=1|ent=linear,0.15580000000045402,0.6263736263736264,0.0,0.0,0.0,0.9705882352941176
2026,2,2,1,1,linear,0.1,364,91,seed=2026|dim=2|fold=1|reps=1|ent=linear,0.15580000000045402,0.8681318681318682,0.9583333333333334,0.6764705882352942,0.7931034482758621,0.9664602683178536
2026,2,2,1,1,linear,1.0,364,91,seed=2026|dim=2|fold=1|reps=1|ent=linear,0.15580000000045402,0.9010989010989011,0.8787878787878788,0.8529411764705882,0.8656716417910447,0.9613003095975233
2026,2,2,1,1,linear,10.0,364,91,seed=2026|dim=2|fold=1|reps=1|ent=linear,0.15580000000045402,0.8791208791208791,0.7948717948717948,0.9117647058823529,0.8493150684931506,0.9520123839009289
2026,2,2,1,1,linear,100.0,364,91,seed=2026|dim=2|fold=1|reps=1|ent=linear,0.15580000000045402,0.8901098901098901,0.7857142857142857,0.9705882352941176,0.868421052631579,0.957172342621259
2026,2,2,1,2,linear,0.01,364,91,seed=2026|dim=2|fold=1|reps=2|ent=linear,0.24529790000087814,0.6263736263736264,0.0,0.0,0.0,0.9530443756449949
2026,2,2,1,2,linear,0.1,364,91,seed=2026|dim=2|fold=1|reps=2|ent=linear,0.24529790000087814,0.8461538461538461,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.9597523219814241
2026,2,2,1,2,linear,1.0,364,91,seed=2026|dim=2|fold=1|reps=2|ent=linear,0.24529790000087814,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.95562435500516
2026,2,2,1,2,linear,10.0,364,91,seed=2026|dim=2|fold=1|reps=2|ent=linear,0.24529790000087814,0.8901098901098901,0.8333333333333334,0.8823529411764706,0.8571428571428571,0.9561403508771931
2026,2,2,1,2,linear,100.0,364,91,seed=2026|dim=2|fold=1|reps=2|ent=linear,0.24529790000087814,0.9010989010989011,0.8378378378378378,0.9117647058823529,0.8732394366197183,0.9520123839009289
2026,2,2,1,3,linear,0.01,364,91,seed=2026|dim=2|fold=1|reps=3|ent=linear,0.3359502999956021,0.6263736263736264,0.0,0.0,0.0,0.9262125902992776
2026,2,2,1,3,linear,0.1,364,91,seed=2026|dim=2|fold=1|reps=3|ent=linear,0.3359502999956021,0.7472527472527473,0.8666666666666667,0.38235294117647056,0.5306122448979592,0.9267285861713106
2026,2,2,1,3,linear,1.0,364,91,seed=2026|dim=2|fold=1|reps=3|ent=linear,0.3359502999956021,0.8901098901098901,0.875,0.8235294117647058,0.8484848484848485,0.9473684210526316
2026,2,2,1,3,linear,10.0,364,91,seed=2026|dim=2|fold=1|reps=3|ent=linear,0.3359502999956021,0.9230769230769231,0.8648648648648649,0.9411764705882353,0.9014084507042254,0.956140350877193
2026,2,2,1,3,linear,100.0,364,91,seed=2026|dim=2|fold=1|reps=3|ent=linear,0.3359502999956021,0.9120879120879121,0.8611111111111112,0.9117647058823529,0.8857142857142857,0.9587203302373581
2026,2,2,2,1,linear,0.01,364,91,seed=2026|dim=2|fold=2|reps=1|ent=linear,0.15372909999859985,0.6263736263736264,0.0,0.0,0.0,0.977296181630547
2026,2,2,2,1,linear,0.1,364,91,seed=2026|dim=2|fold=2|reps=1|ent=linear,0.15372909999859985,0.8461538461538461,1.0,0.5882352941176471,0.7407407407407407,0.9891640866873065
2026,2,2,2,1,linear,1.0,364,91,seed=2026|dim=2|fold=2|reps=1|ent=linear,0.15372909999859985,0.9340659340659341,0.9666666666666667,0.8529411764705882,0.90625,0.9927760577915377
2026,2,2,2,1,linear,10.0,364,91,seed=2026|dim=2|fold=2|reps=1|ent=linear,0.15372909999859985,0.9340659340659341,0.9666666666666667,0.8529411764705882,0.90625,0.9865841073271414
2026,2,2,2,1,linear,100.0,364,91,seed=2026|dim=2|fold=2|reps=1|ent=linear,0.15372909999859985,0.945054945054945,0.967741935483871,0.8823529411764706,0.9230769230769231,0.9881320949432404
2026,2,2,2,2,linear,0.01,364,91,seed=2026|dim=2|fold=2|reps=2|ent=linear,0.2473383999968064,0.6263736263736264,0.0,0.0,0.0,0.9602683178534572
2026,2,2,2,2,linear,0.1,364,91,seed=2026|dim=2|fold=2|reps=2|ent=linear,0.2473383999968064,0.8351648351648352,0.9130434782608695,0.6176470588235294,0.7368421052631579,0.9525283797729618
2026,2,2,2,2,linear,1.0,364,91,seed=2026|dim=2|fold=2|reps=2|ent=linear,0.2473383999968064,0.8901098901098901,0.9285714285714286,0.7647058823529411,0.8387096774193549,0.9494324045407636
2026,2,2,2,2,linear,10.0,364,91,seed=2026|dim=2|fold=2|reps=2|ent=linear,0.2473383999968064,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9380804953560371
2026,2,2,2,2,linear,100.0,364,91,seed=2026|dim=2|fold=2|reps=2|ent=linear,0.2473383999968064,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.935500515995872
2026,2,2,2,3,linear,0.01,364,91,seed=2026|dim=2|fold=2|reps=3|ent=linear,0.34057259999826783,0.6263736263736264,0.0,0.0,0.0,0.847781217750258
2026,2,2,2,3,linear,0.1,364,91,seed=2026|dim=2|fold=2|reps=3|ent=linear,0.34057259999826783,0.6923076923076923,0.6875,0.3235294117647059,0.44,0.846749226006192
2026,2,2,2,3,linear,1.0,364,91,seed=2026|dim=2|fold=2|reps=3|ent=linear,0.34057259999826783,0.8131868131868132,0.8695652173913043,0.5882352941176471,0.7017543859649122,0.869453044375645
2026,2,2,2,3,linear,10.0,364,91,seed=2026|dim=2|fold=2|reps=3|ent=linear,0.34057259999826783,0.8571428571428571,0.92,0.6764705882352942,0.7796610169491526,0.8890608875128999
2026,2,2,2,3,linear,100.0,364,91,seed=2026|dim=2|fold=2|reps=3|ent=linear,0.34057259999826783,0.8571428571428571,0.8888888888888888,0.7058823529411765,0.7868852459016393,0.8973168214654283
2026,2,2,3,1,linear,0.01,364,91,seed=2026|dim=2|fold=3|reps=1|ent=linear,0.1576483000026201,0.6263736263736264,0.0,0.0,0.0,0.9411764705882353
2026,2,2,3,1,linear,0.1,364,91,seed=2026|dim=2|fold=3|reps=1|ent=linear,0.1576483000026201,0.8461538461538461,0.9166666666666666,0.6470588235294118,0.7586206896551724,0.9432404540763675
2026,2,2,3,1,linear,1.0,364,91,seed=2026|dim=2|fold=3|reps=1|ent=linear,0.1576483000026201,0.8461538461538461,0.8571428571428571,0.7058823529411765,0.7741935483870968,0.9282765737874097
2026,2,2,3,1,linear,10.0,364,91,seed=2026|dim=2|fold=3|reps=1|ent=linear,0.1576483000026201,0.9010989010989011,0.8787878787878788,0.8529411764705882,0.8656716417910447,0.932404540763674
2026,2,2,3,1,linear,100.0,364,91,seed=2026|dim=2|fold=3|reps=1|ent=linear,0.1576483000026201,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.9215686274509804
2026,2,2,3,2,linear,0.01,364,91,seed=2026|dim=2|fold=3|reps=2|ent=linear,0.2453871000034269,0.6263736263736264,0.0,0.0,0.0,0.9391124871001032
2026,2,2,3,2,linear,0.1,364,91,seed=2026|dim=2|fold=3|reps=2|ent=linear,0.2453871000034269,0.8351648351648352,0.88,0.6470588235294118,0.7457627118644068,0.9385964912280702
2026,2,2,3,2,linear,1.0,364,91,seed=2026|dim=2|fold=3|reps=2|ent=linear,0.2453871000034269,0.8571428571428571,0.8620689655172413,0.7352941176470589,0.7936507936507936,0.9107327141382869
2026,2,2,3,2,linear,10.0,364,91,seed=2026|dim=2|fold=3|reps=2|ent=linear,0.2453871000034269,0.8901098901098901,0.875,0.8235294117647058,0.8484848484848485,0.9029927760577916
2026,2,2,3,2,linear,100.0,364,91,seed=2026|dim=2|fold=3|reps=2|ent=linear,0.2453871000034269,0.8901098901098901,0.875,0.8235294117647058,0.8484848484848485,0.8689370485036119
2026,2,2,3,3,linear,0.01,364,91,seed=2026|dim=2|fold=3|reps=3|ent=linear,0.34909760000300594,0.6263736263736264,0.0,0.0,0.0,0.8988648090815273
2026,2,2,3,3,linear,0.1,364,91,seed=2026|dim=2|fold=3|reps=3|ent=linear,0.34909760000300594,0.6923076923076923,1.0,0.17647058823529413,0.3,0.8983488132094943
2026,2,2,3,3,linear,1.0,364,91,seed=2026|dim=2|fold=3|reps=3|ent=linear,0.34909760000300594,0.8681318681318682,0.9230769230769231,0.7058823529411765,0.8,0.9210526315789473
2026,2,2,3,3,linear,10.0,364,91,seed=2026|dim=2|fold=3|reps=3|ent=linear,0.34909760000300594,0.8681318681318682,0.84375,0.7941176470588235,0.8181818181818182,0.9200206398348812
2026,2,2,3,3,linear,100.0,364,91,seed=2026|dim=2|fold=3|reps=3|ent=linear,0.34909760000300594,0.8571428571428571,0.8181818181818182,0.7941176470588235,0.8059701492537313,0.9091847265221878
2026,2,2,4,1,linear,0.01,364,91,seed=2026|dim=2|fold=4|reps=1|ent=linear,0.15531880000344245,0.6263736263736264,0.0,0.0,0.0,0.9256965944272446
2026,2,2,4,1,linear,0.1,364,91,seed=2026|dim=2|fold=4|reps=1|ent=linear,0.15531880000344245,0.8791208791208791,0.96,0.7058823529411765,0.8135593220338984,0.9411764705882353
2026,2,2,4,1,linear,1.0,364,91,seed=2026|dim=2|fold=4|reps=1|ent=linear,0.15531880000344245,0.9120879120879121,1.0,0.7647058823529411,0.8666666666666667,0.9427244582043343
2026,2,2,4,1,linear,10.0,364,91,seed=2026|dim=2|fold=4|reps=1|ent=linear,0.15531880000344245,0.9120879120879121,0.9642857142857143,0.7941176470588235,0.8709677419354839,0.9287925696594427
2026,2,2,4,1,linear,100.0,364,91,seed=2026|dim=2|fold=4|reps=1|ent=linear,0.15531880000344245,0.9010989010989011,0.9310344827586207,0.7941176470588235,0.8571428571428571,0.934468524251806
2026,2,2,4,2,linear,0.01,364,91,seed=2026|dim=2|fold=4|reps=2|ent=linear,0.2535059000001638,0.6263736263736264,0.0,0.0,0.0,0.891640866873065
2026,2,2,4,2,linear,0.1,364,91,seed=2026|dim=2|fold=4|reps=2|ent=linear,0.2535059000001638,0.8131868131868132,0.7931034482758621,0.6764705882352942,0.7301587301587301,0.9071207430340557
2026,2,2,4,2,linear,1.0,364,91,seed=2026|dim=2|fold=4|reps=2|ent=linear,0.2535059000001638,0.8571428571428571,0.8387096774193549,0.7647058823529411,0.8,0.9200206398348812
2026,2,2,4,2,linear,10.0,364,91,seed=2026|dim=2|fold=4|reps=2|ent=linear,0.2535059000001638,0.8791208791208791,0.8709677419354839,0.7941176470588235,0.8307692307692308,0.9406604747162023
2026,2,2,4,2,linear,100.0,364,91,seed=2026|dim=2|fold=4|reps=2|ent=linear,0.2535059000001638,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.9468524251805985
2026,2,2,4,3,linear,0.01,364,91,seed=2026|dim=2|fold=4|reps=3|ent=linear,0.34220960000675404,0.6263736263736264,0.0,0.0,0.0,0.8261093911248711
2026,2,2,4,3,linear,0.1,364,91,seed=2026|dim=2|fold=4|reps=3|ent=linear,0.34220960000675404,0.6483516483516484,0.6666666666666666,0.11764705882352941,0.2,0.826625386996904
2026,2,2,4,3,linear,1.0,364,91,seed=2026|dim=2|fold=4|reps=3|ent=linear,0.34220960000675404,0.7142857142857143,0.7,0.4117647058823529,0.5185185185185185,0.8163054695562435
2026,2,2,4,3,linear,10.0,364,91,seed=2026|dim=2|fold=4|reps=3|ent=linear,0.34220960000675404,0.8131868131868132,0.84,0.6176470588235294,0.711864406779661,0.8250773993808049
2026,2,2,4,3,linear,100.0,364,91,seed=2026|dim=2|fold=4|reps=3|ent=linear,0.34220960000675404,0.8241758241758241,0.8461538461538461,0.6470588235294118,0.7333333333333333,0.8250773993808049
2026,2,2,5,1,linear,0.01,364,91,seed=2026|dim=2|fold=5|reps=1|ent=linear,0.16032210000412306,0.6263736263736264,0.0,0.0,0.0,0.9045407636738907
2026,2,2,5,1,linear,0.1,364,91,seed=2026|dim=2|fold=5|reps=1|ent=linear,0.16032210000412306,0.8681318681318682,0.9230769230769231,0.7058823529411765,0.8,0.9251805985552116
2026,2,2,5,1,linear,1.0,364,91,seed=2026|dim=2|fold=5|reps=1|ent=linear,0.16032210000412306,0.9010989010989011,0.9629629629629629,0.7647058823529411,0.8524590163934426,0.9308565531475748
2026,2,2,5,1,linear,10.0,364,91,seed=2026|dim=2|fold=5|reps=1|ent=linear,0.16032210000412306,0.9120879120879121,0.9642857142857143,0.7941176470588235,0.8709677419354839,0.9241486068111454
2026,2,2,5,1,linear,100.0,364,91,seed=2026|dim=2|fold=5|reps=1|ent=linear,0.16032210000412306,0.8901098901098901,0.9,0.7941176470588235,0.84375,0.9215686274509803
2026,2,2,5,2,linear,0.01,364,91,seed=2026|dim=2|fold=5|reps=2|ent=linear,0.24856720000389032,0.6263736263736264,0.0,0.0,0.0,0.8581011351909185
2026,2,2,5,2,linear,0.1,364,91,seed=2026|dim=2|fold=5|reps=2|ent=linear,0.24856720000389032,0.7802197802197802,0.7692307692307693,0.5882352941176471,0.6666666666666666,0.8632610939112487
2026,2,2,5,2,linear,1.0,364,91,seed=2026|dim=2|fold=5|reps=2|ent=linear,0.24856720000389032,0.8461538461538461,0.8846153846153846,0.6764705882352942,0.7666666666666667,0.8952528379772962
2026,2,2,5,2,linear,10.0,364,91,seed=2026|dim=2|fold=5|reps=2|ent=linear,0.24856720000389032,0.8681318681318682,0.8666666666666667,0.7647058823529411,0.8125,0.9071207430340557
2026,2,2,5,2,linear,100.0,364,91,seed=2026|dim=2|fold=5|reps=2|ent=linear,0.24856720000389032,0.8791208791208791,0.896551724137931,0.7647058823529411,0.8253968253968254,0.9091847265221878
2026,2,2,5,3,linear,0.01,364,91,seed=2026|dim=2|fold=5|reps=3|ent=linear,0.34417399999802,0.6263736263736264,0.0,0.0,0.0,0.7868937048503611
2026,2,2,5,3,linear,0.1,364,91,seed=2026|dim=2|fold=5|reps=3|ent=linear,0.34417399999802,0.7142857142857143,0.7857142857142857,0.3235294117647059,0.4583333333333333,0.7899896800825593
2026,2,2,5,3,linear,1.0,364,91,seed=2026|dim=2|fold=5|reps=3|ent=linear,0.34417399999802,0.8021978021978022,0.8333333333333334,0.5882352941176471,0.6896551724137931,0.827141382868937
2026,2,2,5,3,linear,10.0,364,91,seed=2026|dim=2|fold=5|reps=3|ent=linear,0.34417399999802,0.8351648351648352,0.8064516129032258,0.7352941176470589,0.7692307692307693,0.8369453044375645
2026,2,2,5,3,linear,100.0,364,91,seed=2026|dim=2|fold=5|reps=3|ent=linear,0.34417399999802,0.8351648351648352,0.8064516129032258,0.7352941176470589,0.7692307692307693,0.8410732714138286
2026,4,4,1,1,linear,0.01,364,91,seed=2026|dim=4|fold=1|reps=1|ent=linear,0.3018115000013495,0.6263736263736264,0.0,0.0,0.0,0.9313725490196079
2026,4,4,1,1,linear,0.1,364,91,seed=2026|dim=4|fold=1|reps=1|ent=linear,0.3018115000013495,0.6813186813186813,1.0,0.14705882352941177,0.2564102564102564,0.9324045407636739
2026,4,4,1,1,linear,1.0,364,91,seed=2026|dim=4|fold=1|reps=1|ent=linear,0.3018115000013495,0.8901098901098901,0.875,0.8235294117647058,0.8484848484848485,0.9514963880288958
2026,4,4,1,1,linear,10.0,364,91,seed=2026|dim=4|fold=1|reps=1|ent=linear,0.3018115000013495,0.8571428571428571,0.7692307692307693,0.8823529411764706,0.821917808219178,0.9122807017543859
2026,4,4,1,1,linear,100.0,364,91,seed=2026|dim=4|fold=1|reps=1|ent=linear,0.3018115000013495,0.8241758241758241,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.8534571723426213
2026,4,4,1,1,full,0.01,364,91,seed=2026|dim=4|fold=1|reps=1|ent=full,0.42658359999768436,0.6263736263736264,0.0,0.0,0.0,0.9437564499484004
2026,4,4,1,1,full,0.1,364,91,seed=2026|dim=4|fold=1|reps=1|ent=full,0.42658359999768436,0.6813186813186813,1.0,0.14705882352941177,0.2564102564102564,0.9437564499484004
2026,4,4,1,1,full,1.0,364,91,seed=2026|dim=4|fold=1|reps=1|ent=full,0.42658359999768436,0.8791208791208791,0.8484848484848485,0.8235294117647058,0.835820895522388,0.9535603715170279
2026,4,4,1,1,full,10.0,364,91,seed=2026|dim=4|fold=1|reps=1|ent=full,0.42658359999768436,0.7802197802197802,0.71875,0.6764705882352942,0.696969696969697,0.9282765737874098
2026,4,4,1,1,full,100.0,364,91,seed=2026|dim=4|fold=1|reps=1|ent=full,0.42658359999768436,0.7692307692307693,0.7096774193548387,0.6470588235294118,0.676923076923077,0.9195046439628484
2026,4,4,1,2,linear,0.01,364,91,seed=2026|dim=4|fold=1|reps=2|ent=linear,0.5490114999993239,0.6263736263736264,0.0,0.0,0.0,0.8426212590299277
2026,4,4,1,2,linear,0.1,364,91,seed=2026|dim=4|fold=1|reps=2|ent=linear,0.5490114999993239,0.6263736263736264,0.0,0.0,0.0,0.8415892672858617
2026,4,4,1,2,linear,1.0,364,91,seed=2026|dim=4|fold=1|reps=2|ent=linear,0.5490114999993239,0.7802197802197802,0.75,0.6176470588235294,0.6774193548387096,0.867389060887513
2026,4,4,1,2,linear,10.0,364,91,seed=2026|dim=4|fold=1|reps=2|ent=linear,0.5490114999993239,0.7362637362637363,0.6666666666666666,0.5882352941176471,0.625,0.7843137254901962
2026,4,4,1,2,linear,100.0,364,91,seed=2026|dim=4|fold=1|reps=2|ent=linear,0.5490114999993239,0.6923076923076923,0.5882352941176471,0.5882352941176471,0.5882352941176471,0.7512899896800825
